# X:$14A000  X_14A000_sine8k_full  (8192 words)
# m18 phaser LFO quadrature SIN (read at $144ED4/$145076: x:(r0+$14a000),a)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
  4436 | DEFF64  -2162844   -0.2578311
  4437 | DEE71C  -2169060   -0.2585721
  4438 | DECED6  -2175274   -0.2593129
  4439 | DEB691  -2181487   -0.2600535
  4440 | DE9E4D  -2187699   -0.2607940
  4441 | DE860A  -2193910   -0.2615345
  4442 | DE6DC9  -2200119   -0.2622746
  4443 | DE5588  -2206328   -0.2630148
  4444 | DE3D4A  -2212534   -0.2637546
  4445 | DE250C  -2218740   -0.2644944
  4446 | DE0CD0  -2224944   -0.2652340
  4447 | DDF495  -2231147   -0.2659734
  4448 | DDDC5B  -2237349   -0.2667128
  4449 | DDC423  -2243549   -0.2674519
  4450 | DDABEC  -2249748   -0.2681909
  4451 | DD93B7  -2255945   -0.2689296
  4452 | DD7B82  -2262142   -0.2696683
  4453 | DD634F  -2268337   -0.2704068
  4454 | DD4B1E  -2274530   -0.2711451
  4455 | DD32EE  -2280722   -0.2718832
  4456 | DD1ABF  -2286913   -0.2726213
  4457 | DD0291  -2293103   -0.2733592
  4458 | DCEA65  -2299291   -0.2740968
  4459 | DCD23A  -2305478   -0.2748344
  4460 | DCBA10  -2311664   -0.2755718
  4461 | DCA1E8  -2317848   -0.2763090
  4462 | DC89C1  -2324031   -0.2770461
  4463 | DC719C  -2330212   -0.2777829
  4464 | DC5978  -2336392   -0.2785196
  4465 | DC4155  -2342571   -0.2792562
  4466 | DC2934  -2348748   -0.2799926
  4467 | DC1114  -2354924   -0.2807288
  4468 | DBF8F5  -2361099   -0.2814649
  4469 | DBE0D8  -2367272   -0.2822008
  4470 | DBC8BC  -2373444   -0.2829366
  4471 | DBB0A2  -2379614   -0.2836721
  4472 | DB9889  -2385783   -0.2844075
  4473 | DB8071  -2391951   -0.2851428
  4474 | DB685B  -2398117   -0.2858778
  4475 | DB5046  -2404282   -0.2866127
  4476 | DB3833  -2410445   -0.2873474
  4477 | DB2021  -2416607   -0.2880820
  4478 | DB0811  -2422767   -0.2888163
  4479 | DAF002  -2428926   -0.2895505
  4480 | DAD7F4  -2435084   -0.2902846
  4481 | DABFE8  -2441240   -0.2910185
  4482 | DAA7DD  -2447395   -0.2917522
  4483 | DA8FD4  -2453548   -0.2924857
  4484 | DA77CC  -2459700   -0.2932191
  4485 | DA5FC5  -2465851   -0.2939523
  4486 | DA47C0  -2472000   -0.2946854
  4487 | DA2FBD  -2478147   -0.2954181
  4488 | DA17BB  -2484293   -0.2961508
  4489 | D9FFBA  -2490438   -0.2968833
  4490 | D9E7BB  -2496581   -0.2976156
  4491 | D9CFBD  -2502723   -0.2983478
  4492 | D9B7C1  -2508863   -0.2990798
  4493 | D99FC6  -2515002   -0.2998116
  4494 | D987CD  -2521139   -0.3005432
  4495 | D96FD5  -2527275   -0.3012747
  4496 | D957DF  -2533409   -0.3020059
  4497 | D93FEA  -2539542   -0.3027370
  4498 | D927F7  -2545673   -0.3034679
  4499 | D91005  -2551803   -0.3041986
  4500 | D8F815  -2557931   -0.3049291
  4501 | D8E026  -2564058   -0.3056595
  4502 | D8C838  -2570184   -0.3063898
  4503 | D8B04D  -2576307   -0.3071197
  4504 | D89862  -2582430   -0.3078496
  4505 | D8807A  -2588550   -0.3085792
  4506 | D86892  -2594670   -0.3093088
  4507 | D850AD  -2600787   -0.3100380
  4508 | D838C8  -2606904   -0.3107672
  4509 | D820E6  -2613018   -0.3114960
  4510 | D80905  -2619131   -0.3122247
  4511 | D7F125  -2625243   -0.3129534
  4512 | D7D947  -2631353   -0.3136817
  4513 | D7C16B  -2637461   -0.3144099
  4514 | D7A990  -2643568   -0.3151379
  4515 | D791B6  -2649674   -0.3158658
  4516 | D779DF  -2655777   -0.3165933
  4517 | D76208  -2661880   -0.3173208
  4518 | D74A34  -2667980   -0.3180480
  4519 | D73261  -2674079   -0.3187751
  4520 | D71A8F  -2680177   -0.3195020
  4521 | D702BF  -2686273   -0.3202287
  4522 | D6EAF1  -2692367   -0.3209552
  4523 | D6D324  -2698460   -0.3216815
  4524 | D6BB59  -2704551   -0.3224076
  4525 | D6A38F  -2710641   -0.3231336
  4526 | D68BC7  -2716729   -0.3238593
  4527 | D67401  -2722815   -0.3245848
  4528 | D65C3C  -2728900   -0.3253102
  4529 | D64479  -2734983   -0.3260354
  4530 | D62CB7  -2741065   -0.3267604
  4531 | D614F7  -2747145   -0.3274852
  4532 | D5FD39  -2753223   -0.3282098
  4533 | D5E57C  -2759300   -0.3289342
  4534 | D5CDC1  -2765375   -0.3296584
  4535 | D5B607  -2771449   -0.3303825
  4536 | D59E4F  -2777521   -0.3311063
  4537 | D58699  -2783591   -0.3318299
  4538 | D56EE4  -2789660   -0.3325534
  4539 | D55732  -2795726   -0.3332765
  4540 | D53F80  -2801792   -0.3339996
  4541 | D527D1  -2807855   -0.3347224
  4542 | D51022  -2813918   -0.3354452
  4543 | D4F876  -2819978   -0.3361676
  4544 | D4E0CB  -2826037   -0.3368899
  4545 | D4C922  -2832094   -0.3376119
  4546 | D4B17B  -2838149   -0.3383337
  4547 | D499D5  -2844203   -0.3390554
  4548 | D48231  -2850255   -0.3397769
  4549 | D46A8F  -2856305   -0.3404981
  4550 | D452EE  -2862354   -0.3412192
  4551 | D43B4F  -2868401   -0.3419400
  4552 | D423B2  -2874446   -0.3426607
  4553 | D40C16  -2880490   -0.3433812
  4554 | D3F47C  -2886532   -0.3441014
  4555 | D3DCE4  -2892572   -0.3448215
  4556 | D3C54E  -2898610   -0.3455412
  4557 | D3ADB9  -2904647   -0.3462609
  4558 | D39626  -2910682   -0.3469803
  4559 | D37E94  -2916716   -0.3476996
  4560 | D36705  -2922747   -0.3484186
  4561 | D34F77  -2928777   -0.3491374
  4562 | D337EA  -2934806   -0.3498561
  4563 | D32060  -2940832   -0.3505745
  4564 | D308D7  -2946857   -0.3512927
  4565 | D2F150  -2952880   -0.3520107
  4566 | D2D9CB  -2958901   -0.3527285
  4567 | D2C247  -2964921   -0.3534461
  4568 | D2AAC5  -2970939   -0.3541635
  4569 | D29345  -2976955   -0.3548807
  4570 | D27BC7  -2982969   -0.3555976
  4571 | D2644A  -2988982   -0.3563144
  4572 | D24CD0  -2994992   -0.3570309
  4573 | D23557  -3001001   -0.3577472
  4574 | D21DDF  -3007009   -0.3584634
  4575 | D2066A  -3013014   -0.3591793
  4576 | D1EEF6  -3019018   -0.3598950
  4577 | D1D784  -3025020   -0.3606105
  4578 | D1C014  -3031020   -0.3613257
  4579 | D1A8A5  -3037019   -0.3620409
  4580 | D19139  -3043015   -0.3627557
  4581 | D179CE  -3049010   -0.3634703
  4582 | D16265  -3055003   -0.3641847
  4583 | D14AFE  -3060994   -0.3648989
  4584 | D13398  -3066984   -0.3656130
  4585 | D11C35  -3072971   -0.3663267
  4586 | D104D3  -3078957   -0.3670403
  4587 | D0ED73  -3084941   -0.3677536
  4588 | D0D615  -3090923   -0.3684667
  4589 | D0BEB8  -3096904   -0.3691797
  4590 | D0A75E  -3102882   -0.3698924
  4591 | D09005  -3108859   -0.3706049
  4592 | D078AE  -3114834   -0.3713171
  4593 | D06159  -3120807   -0.3720292
  4594 | D04A06  -3126778   -0.3727410
  4595 | D032B4  -3132748   -0.3734527
  4596 | D01B65  -3138715   -0.3741640
  4597 | D00417  -3144681   -0.3748752
  4598 | CFECCB  -3150645   -0.3755862
  4599 | CFD581  -3156607   -0.3762969
  4600 | CFBE39  -3162567   -0.3770074
  4601 | CFA6F3  -3168525   -0.3777176
  4602 | CF8FAE  -3174482   -0.3784277
  4603 | CF786C  -3180436   -0.3791375
  4604 | CF612B  -3186389   -0.3798472
  4605 | CF49EC  -3192340   -0.3805566
  4606 | CF32AF  -3198289   -0.3812658
  4607 | CF1B74  -3204236   -0.3819747
  4608 | CF043B  -3210181   -0.3826834
  4609 | CEED04  -3216124   -0.3833919
  4610 | CED5CE  -3222066   -0.3841002
  4611 | CEBE9B  -3228005   -0.3848082
  4612 | CEA769  -3233943   -0.3855160
  4613 | CE903A  -3239878   -0.3862236
  4614 | CE790C  -3245812   -0.3869309
  4615 | CE61E0  -3251744   -0.3876381
  4616 | CE4AB6  -3257674   -0.3883450
  4617 | CE338E  -3263602   -0.3890517
  4618 | CE1C68  -3269528   -0.3897581
  4619 | CE0544  -3275452   -0.3904643
  4620 | CDEE21  -3281375   -0.3911704
  4621 | CDD701  -3287295   -0.3918761
  4622 | CDBFE3  -3293213   -0.3925816
  4623 | CDA8C6  -3299130   -0.3932869
  4624 | CD91AC  -3305044   -0.3939919
  4625 | CD7A93  -3310957   -0.3946968
  4626 | CD637C  -3316868   -0.3954015
  4627 | CD4C68  -3322776   -0.3961058
  4628 | CD3555  -3328683   -0.3968099
  4629 | CD1E44  -3334588   -0.3975139
  4630 | CD0735  -3340491   -0.3982176
  4631 | CCF029  -3346391   -0.3989209
  4632 | CCD91E  -3352290   -0.3996241
  4633 | CCC215  -3358187   -0.4003271
  4634 | CCAB0E  -3364082   -0.4010298
  4635 | CC9409  -3369975   -0.4017323
  4636 | CC7D06  -3375866   -0.4024346
  4637 | CC6605  -3381755   -0.4031366
  4638 | CC4F06  -3387642   -0.4038384
  4639 | CC3809  -3393527   -0.4045399
  4640 | CC210E  -3399410   -0.4052413
  4641 | CC0A15  -3405291   -0.4059423
  4642 | CBF31E  -3411170   -0.4066432
  4643 | CBDC29  -3417047   -0.4073437
  4644 | CBC536  -3422922   -0.4080441
  4645 | CBAE45  -3428795   -0.4087442
  4646 | CB9756  -3434666   -0.4094441
  4647 | CB8069  -3440535   -0.4101437
  4648 | CB697E  -3446402   -0.4108431
  4649 | CB5295  -3452267   -0.4115423
  4650 | CB3BAE  -3458130   -0.4122412
  4651 | CB24CA  -3463990   -0.4129398
  4652 | CB0DE7  -3469849   -0.4136382
  4653 | CAF706  -3475706   -0.4143364
  4654 | CAE027  -3481561   -0.4150344
  4655 | CAC94B  -3487413   -0.4157320
  4656 | CAB270  -3493264   -0.4164295
  4657 | CA9B98  -3499112   -0.4171267
  4658 | CA84C1  -3504959   -0.4178237
  4659 | CA6DED  -3510803   -0.4185203
  4660 | CA571A  -3516646   -0.4192169
  4661 | CA404A  -3522486   -0.4199131
  4662 | CA297C  -3528324   -0.4206090
  4663 | CA12B0  -3534160   -0.4213047
  4664 | C9FBE6  -3539994   -0.4220002
  4665 | C9E51E  -3545826   -0.4226954
  4666 | C9CE58  -3551656   -0.4233904
  4667 | C9B794  -3557484   -0.4240851
  4668 | C9A0D2  -3563310   -0.4247797
  4669 | C98A13  -3569133   -0.4254738
  4670 | C97355  -3574955   -0.4261678
  4671 | C95C9A  -3580774   -0.4268615
  4672 | C945E0  -3586592   -0.4275551
  4673 | C92F29  -3592407   -0.4282483
  4674 | C91874  -3598220   -0.4289412
  4675 | C901C1  -3604031   -0.4296340
  4676 | C8EB10  -3609840   -0.4303265
  4677 | C8D462  -3615646   -0.4310186
  4678 | C8BDB5  -3621451   -0.4317106
  4679 | C8A70A  -3627254   -0.4324024
  4680 | C89062  -3633054   -0.4330938
  4681 | C879BC  -3638852   -0.4337850
  4682 | C86318  -3644648   -0.4344759
  4683 | C84C76  -3650442   -0.4351666
  4684 | C835D6  -3656234   -0.4358571
  4685 | C81F39  -3662023   -0.4365472
  4686 | C8089D  -3667811   -0.4372371
  4687 | C7F204  -3673596   -0.4379268
  4688 | C7DB6D  -3679379   -0.4386162
  4689 | C7C4D8  -3685160   -0.4393053
  4690 | C7AE45  -3690939   -0.4399942
  4691 | C797B4  -3696716   -0.4406829
  4692 | C78126  -3702490   -0.4413712
  4693 | C76A9A  -3708262   -0.4420593
  4694 | C75410  -3714032   -0.4427471
  4695 | C73D88  -3719800   -0.4434347
  4696 | C72702  -3725566   -0.4441221
  4697 | C7107E  -3731330   -0.4448092
  4698 | C6F9FD  -3737091   -0.4454960
  4699 | C6E37E  -3742850   -0.4461825
  4700 | C6CD01  -3748607   -0.4468688
  4701 | C6B686  -3754362   -0.4475548
  4702 | C6A00E  -3760114   -0.4482405
  4703 | C68997  -3765865   -0.4489261
  4704 | C67323  -3771613   -0.4496113
  4705 | C65CB1  -3777359   -0.4502963
  4706 | C64642  -3783102   -0.4509809
  4707 | C62FD4  -3788844   -0.4516654
  4708 | C61969  -3794583   -0.4523495
  4709 | C60300  -3800320   -0.4530334
  4710 | C5EC99  -3806055   -0.4537171
  4711 | C5D635  -3811787   -0.4544004
  4712 | C5BFD3  -3817517   -0.4550835
  4713 | C5A973  -3823245   -0.4557663
  4714 | C59315  -3828971   -0.4564489
  4715 | C57CB9  -3834695   -0.4571313
  4716 | C56660  -3840416   -0.4578133
  4717 | C55009  -3846135   -0.4584950
  4718 | C539B4  -3851852   -0.4591765
  4719 | C52362  -3857566   -0.4598577
  4720 | C50D12  -3863278   -0.4605386
  4721 | C4F6C4  -3868988   -0.4612193
  4722 | C4E078  -3874696   -0.4618998
  4723 | C4CA2F  -3880401   -0.4625798
  4724 | C4B3E8  -3886104   -0.4632597
  4725 | C49DA3  -3891805   -0.4639393
  4726 | C48760  -3897504   -0.4646187
  4727 | C47120  -3903200   -0.4652977
  4728 | C45AE2  -3908894   -0.4659765
  4729 | C444A7  -3914585   -0.4666549
  4730 | C42E6D  -3920275   -0.4673332
  4731 | C41836  -3925962   -0.4680111
  4732 | C40202  -3931646   -0.4686887
  4733 | C3EBCF  -3937329   -0.4693662
  4734 | C3D59F  -3943009   -0.4700433
  4735 | C3BF71  -3948687   -0.4707202
  4736 | C3A946  -3954362   -0.4713967
  4737 | C3931D  -3960035   -0.4720730
  4738 | C37CF6  -3965706   -0.4727490
  4739 | C366D2  -3971374   -0.4734247
  4740 | C350B0  -3977040   -0.4741001
  4741 | C33A90  -3982704   -0.4747753
  4742 | C32472  -3988366   -0.4754503
  4743 | C30E57  -3994025   -0.4761249
  4744 | C2F83F  -3999681   -0.4767991
  4745 | C2E228  -4005336   -0.4774733
  4746 | C2CC14  -4010988   -0.4781470
  4747 | C2B603  -4016637   -0.4788204
  4748 | C29FF3  -4022285   -0.4794937
  4749 | C289E6  -4027930   -0.4801667
  4750 | C273DC  -4033572   -0.4808393
  4751 | C25DD4  -4039212   -0.4815116
  4752 | C247CE  -4044850   -0.4821837
  4753 | C231CA  -4050486   -0.4828556
  4754 | C21BC9  -4056119   -0.4835271
  4755 | C205CB  -4061749   -0.4841982
  4756 | C1EFCE  -4067378   -0.4848692
  4757 | C1D9D5  -4073003   -0.4855398
  4758 | C1C3DD  -4078627   -0.4862102
  4759 | C1ADE8  -4084248   -0.4868803
  4760 | C197F5  -4089867   -0.4875501
  4761 | C18205  -4095483   -0.4882196
  4762 | C16C17  -4101097   -0.4888889
  4763 | C1562C  -4106708   -0.4895577
  4764 | C14043  -4112317   -0.4902264
  4765 | C12A5C  -4117924   -0.4908948
  4766 | C11478  -4123528   -0.4915628
  4767 | C0FE96  -4129130   -0.4922307
  4768 | C0E8B7  -4134729   -0.4928981
  4769 | C0D2DA  -4140326   -0.4935653
  4770 | C0BCFF  -4145921   -0.4942323
  4771 | C0A727  -4151513   -0.4948989
  4772 | C09152  -4157102   -0.4955652
  4773 | C07B7F  -4162689   -0.4962312
  4774 | C065AE  -4168274   -0.4968970
  4775 | C04FE0  -4173856   -0.4975624
  4776 | C03A14  -4179436   -0.4982276
  4777 | C0244B  -4185013   -0.4988924
  4778 | C00E84  -4190588   -0.4995570
  4779 | BFF8BF  -4196161   -0.5002214
  4780 | BFE2FD  -4201731   -0.5008854
  4781 | BFCD3E  -4207298   -0.5015490
  4782 | BFB781  -4212863   -0.5022124
  4783 | BFA1C6  -4218426   -0.5028756
  4784 | BF8C0E  -4223986   -0.5035384
  4785 | BF7659  -4229543   -0.5042008
  4786 | BF60A6  -4235098   -0.5048630
  4787 | BF4AF5  -4240651   -0.5055250
  4788 | BF3547  -4246201   -0.5061866
  4789 | BF1F9C  -4251748   -0.5068479
  4790 | BF09F3  -4257293   -0.5075089
  4791 | BEF44C  -4262836   -0.5081697
  4792 | BEDEA8  -4268376   -0.5088301
  4793 | BEC906  -4273914   -0.5094903
  4794 | BEB367  -4279449   -0.5101501
  4795 | BE9DCB  -4284981   -0.5108095
  4796 | BE8831  -4290511   -0.5114688
  4797 | BE7299  -4296039   -0.5121278
  4798 | BE5D04  -4301564   -0.5127864
  4799 | BE4772  -4307086   -0.5134447
  4800 | BE31E2  -4312606   -0.5141027
  4801 | BE1C55  -4318123   -0.5147604
  4802 | BE06CA  -4323638   -0.5154178
  4803 | BDF142  -4329150   -0.5160749
  4804 | BDDBBC  -4334660   -0.5167317
  4805 | BDC639  -4340167   -0.5173882
  4806 | BDB0B8  -4345672   -0.5180445
  4807 | BD9B3A  -4351174   -0.5187004
  4808 | BD85BF  -4356673   -0.5193559
  4809 | BD7046  -4362170   -0.5200112
  4810 | BD5ACF  -4367665   -0.5206662
  4811 | BD455C  -4373156   -0.5213208
  4812 | BD2FEA  -4378646   -0.5219753
  4813 | BD1A7C  -4384132   -0.5226293
  4814 | BD0510  -4389616   -0.5232830
  4815 | BCEFA6  -4395098   -0.5239365
  4816 | BCDA3F  -4400577   -0.5245897
  4817 | BCC4DB  -4406053   -0.5252424
  4818 | BCAF79  -4411527   -0.5258950
  4819 | BC9A1A  -4416998   -0.5265472
  4820 | BC84BE  -4422466   -0.5271990
  4821 | BC6F64  -4427932   -0.5278506
  4822 | BC5A0C  -4433396   -0.5285020
  4823 | BC44B8  -4438856   -0.5291529
  4824 | BC2F66  -4444314   -0.5298035
  4825 | BC1A16  -4449770   -0.5304539
  4826 | BC04C9  -4455223   -0.5311040
  4827 | BBEF7F  -4460673   -0.5317537
  4828 | BBDA37  -4466121   -0.5324031
  4829 | BBC4F2  -4471566   -0.5330522
  4830 | BBAFB0  -4477008   -0.5337009
  4831 | BB9A70  -4482448   -0.5343494
  4832 | BB8533  -4487885   -0.5349976
  4833 | BB6FF9  -4493319   -0.5356454
  4834 | BB5AC1  -4498751   -0.5362929
  4835 | BB458C  -4504180   -0.5369401
  4836 | BB3059  -4509607   -0.5375870
  4837 | BB1B29  -4515031   -0.5382336
  4838 | BB05FC  -4520452   -0.5388799
  4839 | BAF0D2  -4525870   -0.5395257
  4840 | BADBAA  -4531286   -0.5401714
  4841 | BAC685  -4536699   -0.5408167
  4842 | BAB162  -4542110   -0.5414617
  4843 | BA9C42  -4547518   -0.5421064
  4844 | BA8725  -4552923   -0.5427507
  4845 | BA720A  -4558326   -0.5433948
  4846 | BA5CF3  -4563725   -0.5440384
  4847 | BA47DD  -4569123   -0.5446819
  4848 | BA32CB  -4574517   -0.5453249
  4849 | BA1DBB  -4579909   -0.5459677
  4850 | BA08AE  -4585298   -0.5466101
  4851 | B9F3A4  -4590684   -0.5472522
  4852 | B9DE9C  -4596068   -0.5478940
  4853 | B9C997  -4601449   -0.5485355
  4854 | B9B495  -4606827   -0.5491766
  4855 | B99F95  -4612203   -0.5498174
  4856 | B98A98  -4617576   -0.5504580
  4857 | B9759E  -4622946   -0.5510981
  4858 | B960A7  -4628313   -0.5517379
  4859 | B94BB2  -4633678   -0.5523775
  4860 | B936C0  -4639040   -0.5530167
  4861 | B921D1  -4644399   -0.5536555
  4862 | B90CE4  -4649756   -0.5542941
  4863 | B8F7FB  -4655109   -0.5549322
  4864 | B8E314  -4660460   -0.5555701
  4865 | B8CE2F  -4665809   -0.5562078
  4866 | B8B94E  -4671154   -0.5568449
  4867 | B8A46F  -4676497   -0.5574819
  4868 | B88F93  -4681837   -0.5581185
  4869 | B87ABA  -4687174   -0.5587547
  4870 | B865E3  -4692509   -0.5593907
  4871 | B8510F  -4697841   -0.5600263
  4872 | B83C3E  -4703170   -0.5606616
  4873 | B82770  -4708496   -0.5612965
  4874 | B812A5  -4713819   -0.5619310
  4875 | B7FDDC  -4719140   -0.5625653
  4876 | B7E916  -4724458   -0.5631993
  4877 | B7D453  -4729773   -0.5638329
  4878 | B7BF93  -4735085   -0.5644661
  4879 | B7AAD5  -4740395   -0.5650991
  4880 | B7961A  -4745702   -0.5657318
  4881 | B78162  -4751006   -0.5663640
  4882 | B76CAD  -4756307   -0.5669960
  4883 | B757FB  -4761605   -0.5676275
  4884 | B7434B  -4766901   -0.5682589
  4885 | B72E9E  -4772194   -0.5688899
  4886 | B719F4  -4777484   -0.5695205
  4887 | B7054D  -4782771   -0.5701507
  4888 | B6F0A9  -4788055   -0.5707806
  4889 | B6DC07  -4793337   -0.5714103
  4890 | B6C768  -4798616   -0.5720396
  4891 | B6B2CC  -4803892   -0.5726686
  4892 | B69E33  -4809165   -0.5732971
  4893 | B6899D  -4814435   -0.5739254
  4894 | B6750A  -4819702   -0.5745533
  4895 | B66079  -4824967   -0.5751809
  4896 | B64BEB  -4830229   -0.5758082
  4897 | B63760  -4835488   -0.5764351
  4898 | B622D8  -4840744   -0.5770617
  4899 | B60E53  -4845997   -0.5776879
  4900 | B5F9D1  -4851247   -0.5783137
  4901 | B5E551  -4856495   -0.5789393
  4902 | B5D0D5  -4861739   -0.5795645
  4903 | B5BC5B  -4866981   -0.5801893
  4904 | B5A7E4  -4872220   -0.5808139
  4905 | B59370  -4877456   -0.5814381
  4906 | B57EFF  -4882689   -0.5820619
  4907 | B56A90  -4887920   -0.5826855
  4908 | B55625  -4893147   -0.5833086
  4909 | B541BC  -4898372   -0.5839314
  4910 | B52D57  -4903593   -0.5845538
  4911 | B518F4  -4908812   -0.5851760
  4912 | B50494  -4914028   -0.5857978
  4913 | B4F037  -4919241   -0.5864192
  4914 | B4DBDD  -4924451   -0.5870403
  4915 | B4C786  -4929658   -0.5876610
  4916 | B4B331  -4934863   -0.5882815
  4917 | B49EE0  -4940064   -0.5889015
  4918 | B48A91  -4945263   -0.5895213
  4919 | B47646  -4950458   -0.5901406
  4920 | B461FD  -4955651   -0.5907596
  4921 | B44DB7  -4960841   -0.5913783
  4922 | B43974  -4966028   -0.5919967
  4923 | B42534  -4971212   -0.5926147
  4924 | B410F7  -4976393   -0.5932323
  4925 | B3FCBD  -4981571   -0.5938495
  4926 | B3E886  -4986746   -0.5944664
  4927 | B3D452  -4991918   -0.5950830
  4928 | B3C021  -4997087   -0.5956992
  4929 | B3ABF2  -5002254   -0.5963151
  4930 | B397C7  -5007417   -0.5969306
  4931 | B3839E  -5012578   -0.5975459
  4932 | B36F79  -5017735   -0.5981606
  4933 | B35B56  -5022890   -0.5987751
  4934 | B34737  -5028041   -0.5993892
  4935 | B3331A  -5033190   -0.6000030
  4936 | B31F00  -5038336   -0.6006165
  4937 | B30AEA  -5043478   -0.6012294
  4938 | B2F6D6  -5048618   -0.6018422
  4939 | B2E2C5  -5053755   -0.6024545
  4940 | B2CEB7  -5058889   -0.6030666
  4941 | B2BAAC  -5064020   -0.6036782
  4942 | B2A6A5  -5069147   -0.6042894
  4943 | B292A0  -5074272   -0.6049004
  4944 | B27E9E  -5079394   -0.6055110
  4945 | B26A9F  -5084513   -0.6061212
  4946 | B256A3  -5089629   -0.6067311
  4947 | B242AA  -5094742   -0.6073406
  4948 | B22EB4  -5099852   -0.6079497
  4949 | B21AC1  -5104959   -0.6085585
  4950 | B206D1  -5110063   -0.6091670
  4951 | B1F2E4  -5115164   -0.6097751
  4952 | B1DEFB  -5120261   -0.6103827
  4953 | B1CB14  -5125356   -0.6109900
  4954 | B1B730  -5130448   -0.6115971
